IsAccountPrivate,IsVerified,HasProfilePicture,AnzahlFolgeIch,AnzahlFollower,AnzahlLikes,HasAccountDescription,AnzahlPosts,AreLikedVideosPrivate,NumberOfLikedVideos,IsABot
False,False,True,99,0,0,True,0,True,0.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,820,194,21,False,3,True,0.0,True
False,False,True,1238,419,659,True,20,True,0.0,False
False,False,True,1918,125,20,True,1,False,9.0,True
False,False,True,105,246,2812,True,20,True,0.0,False
False,False,True,8,532100,8400000,True,20,True,0.0,False
False,False,True,1289,48,0,False,0,False,20.0,True
False,False,True,42,3,12,True,5,True,0.0,False
False,False,True,73,0,0,True,0,True,0.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,485,114,436,True,20,False,20.0,True
False,False,True,35,11000,278700,False,20,True,0.0,False
False,True,True,17,1200000,12100000,True,20,True,0.0,False
False,False,True,495,197,106,True,16,True,0.0,True
False,False,True,347,14,5,False,12,False,20.0,True
False,False,True,105,194600,5700000,True,20,True,0.0,False
False,False,True,98,0,0,True,0,True,0.0,True
False,False,True,798,23,4,True,3,False,20.0,True
False,False,True,53,20,360,False,9,True,0.0,False
False,False,True,1702,448,1708,False,14,False,20.0,True
False,False,True,476,6098,152400,True,20,False,20.0,False
False,False,True,4,7,13,False,5,True,0.0,False
False,False,True,397,310,14100,True,20,True,0.0,False
False,False,True,803,11,0,False,0,False,20.0,True
False,False,True,22,90000,2200000,True,20,True,0.0,False
True,False,True,18,164,1349,False,0,True,0.0,False
True,False,True,320,87,1668,False,0,True,0.0,False
False,False,True,95,530800,9200000,True,20,True,0.0,False
False,False,True,138,0,0,True,0,True,0.0,True
False,False,False,0,1,0,True,0,True,0.0,True
False,False,True,48,17,196,True,3,True,0.0,False
False,False,True,352,4,0,False,0,False,20.0,True
False,False,True,2049,1077,29,True,6,False,9.0,True
False,False,True,379,7,0,False,0,False,20.0,True
False,False,True,715,996700,29500000,True,20,True,0.0,False
False,False,True,0,696,339,True,2,True,0.0,False
False,False,True,160,9,0,True,0,False,20.0,True
False,False,True,107,0,0,True,0,True,0.0,True
False,False,True,88,68300,3200000,True,3,True,0.0,False
True,False,True,120,67,3,False,0,True,0.0,False
True,False,True,266,140,6609,False,0,True,0.0,False
False,False,True,549,754300,30600000,True,20,True,0.0,False
False,False,True,2676,98,8,True,2,False,9.0,True
False,False,True,7014,5360,15300,True,20,True,0.0,True
False,False,True,812,26,0,False,0,False,20.0,True
False,False,True,117,0,0,True,0,True,0.0,True
False,False,True,19,0,0,False,1,False,9.0,True
False,False,True,52,201100,4200000,True,20,False,20.0,False
False,False,True,67,377800,7800000,True,20,True,0.0,False
False,False,True,514,24,0,False,0,False,20.0,True
False,False,True,13,0,0,False,0,False,6.0,True
False,False,True,41,0,0,True,0,True,0.0,True
False,False,True,26,213,1010,True,6,True,0.0,False
False,False,True,834,32,2,False,2,False,20.0,True
False,False,True,564,45,77,True,4,False,9.0,True
False,False,True,82,19,37,False,1,True,0.0,False
False,False,True,138,2,5,True,2,False,20.0,True
False,False,True,20,70,70,True,9,True,0.0,False
False,False,True,44,111,1,False,0,True,0.0,False
False,False,True,83,51,206,True,4,True,0.0,False
False,False,True,580,17,196,True,9,True,0.0,False
False,False,True,210,8,5,False,2,True,0.0,True
False,False,True,855,35,3,True,2,False,20.0,True
False,False,True,51,11,0,True,0,True,0.0,False
False,False,True,17,1849,55900,True,14,True,0.0,False
False,False,True,969,395,2432,True,20,False,20.0,True
False,False,True,282,16,0,False,0,False,20.0,True
False,False,False,23,3,0,False,0,True,0.0,False
False,False,True,198,5,0,False,0,False,20.0,True
False,False,True,132,18500,86900,True,20,True,0.0,False
False,False,True,24,196000,2100000,True,20,True,0.0,False
False,False,True,11,114,0,True,0,True,0.0,False
False,False,True,23,0,0,True,0,True,0.0,True
False,False,False,0,0,0,True,0,True,0.0,True
True,False,True,21,22,2,False,0,True,0.0,False
False,False,True,278,1,0,False,0,False,20.0,True
False,False,True,109,298300,2100000,True,20,True,0.0,False
False,False,True,51,0,0,True,0,True,0.0,True
False,False,True,1536,24,0,False,0,False,20.0,True
False,False,True,3384,111,0,False,0,False,20.0,True
True,False,True,857,3,0,False,0,True,0.0,False
False,False,True,374,6,0,False,0,False,20.0,True
False,False,True,115,1,0,True,0,True,0.0,True
False,False,False,110,3,0,False,0,True,0.0,False
False,False,True,265,470,17300,True,3,True,0.0,False
False,False,True,724,35,4,False,4,False,20.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,109,0,0,True,0,True,0.0,True
False,False,True,93,0,0,True,0,True,0.0,True
False,False,True,182,4,0,False,1,False,9.0,True
False,False,True,156,1,0,True,0,True,0.0,True
False,False,True,136,0,0,True,0,True,0.0,True
False,False,True,104,54,140,True,20,True,0.0,False
False,False,True,154,1,0,False,0,False,19.0,True
False,False,True,347,26,56,False,9,True,0.0,False
False,False,False,0,4,0,False,0,True,0.0,True
False,False,True,24,61300,2800000,True,20,True,0.0,False
False,False,True,363,3,0,False,0,False,20.0,True
False,False,True,1181,228,822,True,20,False,20.0,True
False,False,True,124,1,0,True,0,True,0.0,True
False,True,True,16,3700000,99900000,True,20,True,0.0,False
False,False,True,1151,32,0,True,0,False,20.0,True
False,False,True,0,0,0,False,0,False,20.0,True
False,False,True,0,4510,19900,True,20,True,0.0,False
False,False,True,1285,268,640,True,2,True,0.0,False
False,False,True,2684,60,0,True,15,False,20.0,True
False,False,True,185,4,2,False,1,False,20.0,True
True,False,True,236,78,1391,False,0,True,0.0,False
False,False,True,9211,326,38,True,1,False,20.0,True
False,False,True,132,0,0,True,0,True,0.0,True
False,False,True,89,0,0,True,0,True,0.0,True
False,False,True,1630,296,13500,True,20,True,0.0,False
False,False,True,336,4,0,False,0,False,20.0,True
False,False,True,1005,1200000,29600000,True,20,True,0.0,False
False,False,True,5118,1367,2500,True,20,True,0.0,False
False,False,True,225,193,3386,True,9,True,0.0,False
False,False,True,84,0,0,True,0,True,0.0,True
False,False,True,139,4,0,False,0,False,20.0,True
True,False,True,99,3,0,False,0,True,0.0,False
False,False,True,413,1,0,False,0,False,20.0,True
False,False,True,175,183,436,False,20,True,0.0,False
False,False,True,517,26,0,False,0,False,20.0,True
True,False,True,39,0,0,False,0,True,0.0,False
False,False,True,67,0,0,True,0,True,0.0,True
False,False,False,136,6,0,False,0,True,0.0,False
False,False,False,0,10,0,False,0,True,0.0,True
False,False,True,536,10,37,False,15,False,20.0,True
False,False,True,378,3,0,False,0,False,20.0,True
False,False,True,2387,29900,468300,True,20,True,0.0,False
False,False,True,7,3,0,False,0,True,0.0,False
True,False,True,330,9,32,False,0,True,0.0,False
False,True,True,9,2700000,36000000,True,20,True,0.0,False
False,False,True,307,2,0,False,0,False,20.0,True
False,False,True,656,22,0,False,0,False,20.0,True
False,False,False,0,0,0,True,0,True,0.0,True
True,False,True,402,0,0,False,0,True,0.0,True
False,False,True,163,0,0,False,0,False,20.0,True
False,False,True,111,1,0,False,0,False,20.0,True
False,False,True,154,1,0,True,0,True,0.0,True
False,False,True,121,0,0,True,0,True,0.0,True
False,False,True,15,213,1084,False,7,True,0.0,False
False,False,True,213,94,38,True,1,False,20.0,True
False,False,True,67,146,121,True,4,True,0.0,True
False,False,False,119,10,42,False,3,True,0.0,False
False,False,True,4570,138,108,False,17,False,9.0,True
False,False,True,421,4,0,False,0,False,20.0,True
True,False,True,93,13,79,False,0,True,0.0,False
False,False,True,682,35,6,False,3,False,20.0,True
False,False,True,244,2,3,False,1,False,20.0,True
False,False,True,730,31,0,False,0,True,0.0,True
False,False,True,75,0,0,True,0,True,0.0,True
False,False,True,90,0,0,True,0,True,0.0,True
False,False,True,519,8,0,True,0,False,20.0,True
False,False,True,1306,4037,24100,True,20,True,0.0,False
False,False,True,3614,201,1615,False,20,False,9.0,True
False,False,True,1823,2266,10000,True,4,True,0.0,False
False,False,True,166,0,0,True,0,True,0.0,True
False,False,True,57,0,0,False,0,False,10.0,True
False,False,True,38,78600,1700000,True,8,True,0.0,False
False,False,False,0,0,0,True,0,True,0.0,True
False,False,False,83,6,0,True,0,True,0.0,True
False,True,True,30,1200000,19700000,True,20,True,0.0,False
False,False,True,1264,48,0,False,0,False,20.0,True
False,False,True,593,16,0,False,7,False,9.0,True
False,False,True,401,21700,606800,True,20,True,0.0,False
False,False,True,3855,152,85,False,1,False,20.0,True
False,False,True,404,590,1389,True,20,True,0.0,False
True,False,True,226,13,0,False,0,True,0.0,False
False,False,True,802,268,2196,False,20,True,0.0,False
False,False,True,560,17,2,False,2,True,0.0,False
False,True,True,1,424100,5700000,True,20,True,0.0,False
False,False,True,909,23,1,False,1,True,0.0,True
False,False,True,158,2,0,True,0,True,0.0,True
False,False,True,337,9,0,False,0,False,20.0,True
False,False,True,321,5,0,False,0,False,20.0,True
False,False,True,1466,36,0,True,0,True,0.0,False
False,False,True,588,25,7,False,17,False,20.0,True
False,False,True,348,92,0,True,0,True,0.0,False
False,False,True,1007,186,0,False,0,True,0.0,False
False,False,True,13,488,14300,True,20,True,0.0,False
False,False,True,252,4,0,False,0,False,20.0,True
False,False,True,166,861,208,True,20,False,20.0,True
True,False,True,271,0,0,False,0,True,0.0,False
False,False,True,93,1,0,False,0,False,20.0,True
False,False,True,106,0,0,True,0,True,0.0,True
False,False,True,22,12900,108000,True,20,True,0.0,False
False,False,True,26,689300,4400000,True,20,True,0.0,False
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,150,1,0,True,0,True,0.0,True
False,False,True,1,1,0,False,0,True,0.0,False
False,False,True,66,26500,315900,True,20,True,0.0,False
False,False,True,171,2,0,False,0,False,20.0,True
True,False,True,63,24,0,False,0,True,0.0,False
False,False,True,78,0,0,False,0,False,14.0,True
False,True,True,176,6800000,163500000,True,20,True,0.0,False
False,False,True,5268,451,1011,True,20,True,0.0,False
False,False,True,2526,99,53,True,3,False,9.0,True
False,False,True,625,70700,1300000,True,20,True,0.0,False
False,False,True,94,4335,333300,True,9,True,0.0,False
False,False,True,2214,35,0,True,3,False,9.0,True
False,False,True,3300,4230,16600,True,20,True,0.0,True
True,False,True,1,2,28,False,0,True,0.0,False
False,False,False,0,0,0,True,0,True,0.0,True
True,False,True,23,2,0,False,0,True,0.0,False
False,False,True,150,2,0,True,0,True,0.0,True
False,False,True,486,35,0,False,0,False,20.0,True
False,False,True,22,3504,40200,True,20,True,0.0,False
False,False,True,61,1,0,False,0,False,7.0,True
False,False,True,1357,52,0,False,0,False,20.0,True
False,False,True,1,6804,301700,True,20,True,0.0,False
False,False,True,239,1,0,False,0,False,20.0,True
False,False,True,141,3,0,False,0,False,20.0,True
False,False,True,9161,264,36,False,2,True,0.0,False
False,False,True,327,4,0,False,0,False,20.0,True
False,False,True,3838,122,51,False,9,False,9.0,True
False,False,True,0,0,0,False,0,True,0.0,False
False,False,True,155,1,0,True,0,True,0.0,True
False,False,True,3515,56,0,False,0,False,20.0,True
False,False,True,659,503,9070,True,11,True,0.0,False
False,False,True,1267,45,0,False,0,False,20.0,True
False,False,True,20,21900,321900,False,20,True,0.0,False
False,False,True,1,249200,12700000,True,20,True,0.0,False
False,False,True,146,0,0,True,0,True,0.0,True
False,False,True,829,4,0,False,0,False,20.0,True
False,False,True,840,30,0,False,0,False,20.0,True
False,False,True,121,0,0,True,0,True,0.0,True
False,False,True,1623,18,19,True,8,False,9.0,True
False,False,True,116,192100,1500000,True,20,True,0.0,False
False,False,True,2899,171,6,False,3,False,20.0,True
True,False,True,44,420,3952,False,0,True,0.0,False
False,False,True,609,836,2995,True,20,True,0.0,False
False,False,True,36,19700,31200,True,12,True,0.0,False
False,False,True,415,5,0,False,0,False,20.0,True
True,False,True,112,17,0,False,0,True,0.0,False
False,False,True,75,177,75,True,0,True,0.0,False
False,False,True,15,32,266,True,3,True,0.0,False
False,False,True,466,4,0,False,0,False,20.0,True
False,False,True,1812,468,8556,True,20,False,20.0,True
False,True,True,125,2500000,97600000,True,20,True,0.0,False
False,False,True,60,17,2,False,0,True,0.0,False
False,False,True,2445,91,4,False,1,True,0.0,True
False,False,True,720,27,0,False,0,False,12.0,True
False,False,True,343,532,2130,True,8,True,0.0,False
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,574,29,3,True,4,False,20.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,5,10,29,False,3,True,0.0,False
False,False,True,926,2857,10600,True,20,True,0.0,False
False,False,True,213,28,80,False,17,True,0.0,True
False,False,True,334,4,0,False,0,False,20.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,1396,67,0,False,0,False,20.0,True
False,False,True,166,1,0,False,0,False,20.0,True
False,False,True,273,10,0,False,0,True,0.0,True
False,False,True,2206,760,10200,True,20,True,0.0,False
False,False,True,79,0,0,True,0,True,0.0,True
False,False,True,727,16,0,False,0,True,0.0,True
False,False,True,1887,334,569,True,6,True,0.0,False
True,False,True,27,17,0,False,0,True,0.0,False
False,False,True,106,0,0,True,0,True,0.0,True
False,False,True,1914,286,343,True,7,True,0.0,True
True,False,True,232,57,34,False,0,True,0.0,False
False,False,True,86,211,5321,True,20,True,0.0,False
False,False,True,12,113,787,True,4,True,0.0,False
False,False,True,108,208800,5100000,True,20,True,0.0,False
False,False,True,1748,889,870,True,20,True,0.0,False
False,False,True,108,11,0,False,0,True,0.0,False
False,False,True,72,42,84,True,6,True,0.0,False
False,False,True,103,0,0,True,0,True,0.0,True
False,False,True,1641,32,0,False,0,False,20.0,True
False,False,True,2337,80,0,True,0,False,20.0,True
False,False,True,218,0,0,False,0,False,20.0,True
False,False,True,373,13,0,False,1,False,20.0,True
False,False,True,45,2706,16800,True,20,True,0.0,False
False,False,True,116,0,0,True,0,True,0.0,True
False,False,True,60,541,15100,True,20,True,0.0,False
False,False,True,124,1,0,True,0,True,0.0,True
False,False,True,174,4,0,False,0,False,20.0,True
False,False,True,1978,34,0,False,0,False,20.0,True
False,False,True,84,8,8,False,1,False,20.0,False
False,False,True,519,29,0,False,0,True,0.0,True
False,False,True,221,46900,266400,True,20,True,0.0,False
False,False,True,23,549900,3900000,False,20,True,0.0,False
False,False,True,6148,295,0,False,0,False,20.0,True
False,False,True,46,0,0,True,0,True,0.0,True
False,False,True,106,12,0,False,0,True,0.0,False
False,False,True,275,4,0,False,0,False,20.0,True
False,False,True,85,1054,13500,True,20,True,0.0,False
False,False,True,1294,85,0,False,0,True,0.0,False
False,False,True,2,6,83,False,20,True,0.0,False
False,False,True,317,21,6,True,1,True,0.0,False
False,True,True,32,1200000,21800000,True,20,False,20.0,False
False,False,True,3490,687,5324,False,20,False,20.0,True
False,False,True,422,334,860,True,20,True,0.0,True
False,False,True,64,52,14,False,0,True,0.0,False
False,False,True,128,80000,1900000,True,20,True,0.0,False
False,False,True,276,18,0,True,0,True,0.0,False
False,False,True,111,1,0,True,0,True,0.0,True
False,False,True,35,26900,2800000,True,20,True,0.0,False
False,False,True,357,6,0,False,0,False,20.0,True
False,False,True,658,40,120,False,10,True,0.0,False
False,False,True,1318,68,0,False,0,False,20.0,True
False,False,True,84,2003,127400,True,20,True,0.0,False
False,False,True,198,10,0,False,0,False,20.0,True
False,False,True,22,1400000,14200000,True,20,True,0.0,False
False,False,True,41,110,808,False,20,True,0.0,False
False,False,True,383,3,0,False,0,False,20.0,True
False,False,True,122,0,0,True,0,True,0.0,True
False,False,True,412,21,4,False,1,True,0.0,True
False,True,True,41,1400000,24200000,True,12,True,0.0,False
False,False,True,172,3452,130600,True,12,True,0.0,False
False,False,True,552,12,78,True,2,False,20.0,True
False,False,True,30,22500,729300,True,9,True,0.0,False
False,False,True,174,3749,231100,True,20,True,0.0,False
False,False,True,43,0,0,True,0,True,0.0,True
False,False,True,290,116000,2400000,False,20,True,0.0,False
False,False,True,3074,1999,68,True,5,False,20.0,True
False,False,True,428,7,0,False,0,False,20.0,True
False,False,True,1281,39,0,False,0,False,20.0,True
False,False,True,124,0,0,True,0,True,0.0,True
False,False,True,422,473,90,True,20,False,20.0,False
False,False,True,555,24,0,False,0,True,0.0,False
False,False,True,30,0,0,True,0,True,0.0,True
False,False,True,115,4310,68800,False,12,True,0.0,False
False,False,True,100,33,20,True,2,True,0.0,False
False,False,True,23,6,0,False,0,True,0.0,False
False,False,True,118,0,0,True,0,True,0.0,True
True,False,False,141,1,0,False,0,True,0.0,False
False,False,True,1032,24,5,True,3,False,20.0,True
False,False,True,555,13,104,False,7,False,0.0,True
False,False,True,179,6,0,False,0,False,20.0,True
False,False,True,4682,166,53,False,14,False,9.0,True
False,False,True,353,6,0,False,0,False,20.0,True
False,False,True,138,12,89,False,17,False,9.0,True
False,False,True,100,0,0,True,0,True,0.0,True
False,False,False,0,4,0,False,0,True,0.0,True
False,False,True,98,26,284,True,10,True,0.0,False
False,False,False,131,2,0,True,0,True,0.0,True
False,False,True,162,3,0,False,0,False,7.0,True
False,False,True,102,504,70000,True,13,True,0.0,False
False,False,True,645,491,2484,True,20,False,20.0,False
False,False,True,35,0,0,True,0,True,0.0,True
False,False,True,171,40,18,True,3,True,0.0,False
False,False,True,874,47,0,False,0,False,12.0,True
False,False,True,117,0,0,True,0,True,0.0,True
False,False,True,294,42,101,True,5,True,0.0,False
False,False,True,121,1,0,True,0,True,0.0,True
False,False,True,916,38,5,False,5,False,15.0,True
False,False,True,123,1,0,True,0,True,0.0,True
False,False,True,4123,83,57,True,3,False,9.0,True
False,False,True,2,95,433,False,16,False,20.0,False
False,False,True,1599,40,13,True,4,False,20.0,True
False,False,True,153,2,0,True,0,True,0.0,True
False,False,True,278,29,19,False,1,True,0.0,False
False,False,True,96,39200,623800,True,20,True,0.0,False
False,False,True,74,6,32,False,20,False,20.0,False
False,False,True,4648,281,2812,True,20,False,20.0,True
False,False,True,158,410,714,True,20,True,0.0,False
False,False,True,115,0,0,True,0,True,0.0,True
False,False,True,1806,1797,13200,False,20,True,0.0,False
False,False,True,216,162,508,True,13,True,0.0,True
False,False,True,79,0,0,True,0,True,0.0,True
True,False,True,131,2,0,False,0,True,0.0,False
False,False,True,78,0,0,True,0,True,0.0,True
False,False,True,328,5,0,False,0,False,20.0,True
False,False,True,79,0,0,True,0,True,0.0,True
False,False,True,415,823,11000,True,20,True,0.0,False
False,False,True,370,24,0,False,0,True,0.0,False
False,False,True,1526,63,0,False,0,False,20.0,True
False,False,True,3021,501,638,True,12,True,0.0,True
False,False,True,2166,53,6,True,10,False,9.0,True
False,False,False,8,4,0,False,0,True,0.0,False
False,False,True,131,3,0,True,0,True,0.0,True
False,False,True,75,249,91,False,8,False,20.0,True
False,False,True,121,0,0,True,0,True,0.0,True
False,False,True,142,4063,139400,True,20,True,0.0,False
False,False,True,6552,304,0,False,0,False,20.0,True
False,False,True,52,321,3152,True,12,True,0.0,False
False,False,True,70,2,0,False,0,False,7.0,True
False,False,True,109,0,0,True,0,True,0.0,True
False,False,True,475,17,0,False,0,True,0.0,False
False,False,True,75,377900,2800000,True,20,True,0.0,False
False,False,True,103,29,0,False,0,True,0.0,False
False,False,True,85,1,0,True,0,True,0.0,True
False,False,True,3484,111,14,False,20,False,9.0,True
False,False,True,170,0,0,True,0,True,0.0,True
False,False,True,219,13,1,True,1,False,20.0,True
False,False,True,155,0,0,True,0,True,0.0,True
True,False,False,120,1,0,False,0,True,0.0,False
False,False,True,310,3,0,False,0,False,20.0,True
False,False,True,105,0,0,True,0,True,0.0,True
False,False,True,45,0,0,True,0,True,0.0,True
False,False,True,487,6,0,False,0,False,20.0,True
False,False,False,127,0,0,True,0,True,0.0,True
False,False,True,1244,25,0,False,0,False,20.0,True
False,False,True,522,7,0,True,0,False,20.0,True
False,False,True,82,0,0,False,0,True,0.0,True
False,False,True,78,255,4489,True,0,True,0.0,False
False,False,True,4204,543,1054,False,20,False,9.0,True
True,False,True,176,9,0,False,0,True,0.0,False
False,False,True,2323,69,0,False,0,False,12.0,True
False,False,True,6,142900,1300000,True,20,True,0.0,False
False,False,True,563,36,386,True,18,True,0.0,False
False,False,True,95,0,0,True,0,True,0.0,True
False,False,True,106,1,0,True,0,True,0.0,True
False,False,True,696,20,0,False,0,False,20.0,True
False,False,True,215,7,0,False,0,True,0.0,True
False,False,True,2,2,0,True,0,True,0.0,False
False,False,True,110,0,0,True,0,True,0.0,True
False,False,True,14,100900,786600,True,20,True,0.0,False
False,False,True,392,3,0,False,0,False,20.0,True
False,False,True,3533,80,2,False,20,False,20.0,True
False,False,True,177,2,0,False,0,False,20.0,True
False,False,True,351,3,0,False,0,False,20.0,True
False,True,True,115,499900,6700000,True,20,True,0.0,False
False,True,True,3,257300,1700000,True,20,True,0.0,False
False,False,False,0,0,0,False,0,True,0.0,True
False,True,True,19,15700,80100,True,20,True,0.0,False
False,False,True,84,348600,3900000,True,20,True,0.0,False
False,False,True,508,197,692,True,11,True,0.0,False
False,False,True,106,0,0,True,0,True,0.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,52,6,0,False,0,True,0.0,False
False,False,True,65,19,22,False,13,True,0.0,False
True,False,True,286,60,170,False,0,True,0.0,False
False,False,True,22,12300,195700,True,20,True,0.0,False
False,False,True,59,15,0,False,0,True,0.0,False
False,False,True,458,12,0,False,0,False,20.0,True
False,False,True,136,394800,8900000,True,20,True,0.0,False
False,False,True,2782,265,0,False,0,True,0.0,False
False,False,True,734,7,0,False,0,False,20.0,True
False,False,True,90,0,0,False,0,False,20.0,True
False,False,True,94,0,0,True,0,True,0.0,True
False,False,True,348,88,792,True,20,True,0.0,False
False,False,True,175,222800,4099999,True,20,True,0.0,False
False,False,True,219,304,63,True,16,True,0.0,False
False,False,True,1081,85,301,False,20,False,20.0,True
False,True,True,77,20500000,694500000,True,20,True,0.0,False
False,False,True,371,3,0,False,0,False,20.0,True
False,False,True,490,5,1,False,1,False,20.0,True
False,False,True,152,0,0,True,0,True,0.0,True
False,False,True,106,40200,423200,True,20,True,0.0,False
False,False,True,455,55200,1000000,True,20,True,0.0,False
False,False,False,0,1,0,True,0,True,0.0,True
False,False,True,380,11,0,False,0,False,20.0,True
False,False,True,49,162,2691,True,7,True,0.0,False
False,False,True,1194,32,0,False,0,False,20.0,True
False,False,True,609,12,0,False,0,False,20.0,True
False,False,True,264,62,53,True,4,False,20.0,False
False,False,True,155,1724,15200,True,20,True,0.0,False
False,False,False,149,1,0,True,0,True,0.0,True
False,False,True,105,132900,662300,True,20,True,0.0,False
False,False,True,187,5046,6615,True,20,False,20.0,True
False,False,True,2468,96,0,True,0,False,20.0,True
False,False,True,1209,536,46,True,5,False,20.0,True
False,False,True,77,0,0,True,0,True,0.0,True
False,False,True,97,0,0,True,0,True,0.0,True
False,False,True,968,41,5,True,4,False,9.0,True
False,False,False,109,0,0,True,0,True,0.0,True
False,False,True,100,1,0,True,0,True,0.0,True
False,False,True,1000,585,1749,True,20,True,0.0,False
False,False,False,58,37,28,False,2,True,0.0,False
False,False,True,153,239200,4800000,True,9,True,0.0,False
False,False,True,96,153,945,True,20,True,0.0,False
False,False,True,14,29,2048,False,3,True,0.0,False
False,False,True,833,27,0,False,0,False,20.0,True
False,False,True,63,7651,181900,True,9,True,0.0,False
True,False,True,70,24,158,False,0,True,0.0,False
False,False,True,11,32299,198600,True,20,True,0.0,False
False,False,True,203,48,0,False,0,True,0.0,True
False,False,True,132,1,0,True,0,True,0.0,True
False,False,True,1,43100,1300000,True,20,True,0.0,False
False,False,True,552,4,0,False,0,False,20.0,True
False,False,True,231,238,2731,True,20,True,0.0,False
False,False,True,52,44,1159,True,4,True,0.0,False
False,False,True,132,0,0,True,0,True,0.0,True
False,False,True,264,5,3,False,15,False,20.0,True
False,False,False,170,6,0,False,0,True,0.0,False
True,False,True,3087,167,492,False,0,True,0.0,False
False,False,True,109,0,0,True,0,True,0.0,True
False,False,False,0,5,0,True,0,True,0.0,True
False,False,True,375,142,264,True,3,True,0.0,False
False,False,True,576,32,49,False,13,False,20.0,True
False,False,True,691,64599,595300,True,20,True,0.0,False
False,False,True,508,5,0,False,0,False,20.0,True
False,False,True,37,27300,224000,True,20,True,0.0,False
False,False,True,124,37,24,False,7,True,0.0,False
False,False,True,49,0,0,False,0,False,20.0,True
False,False,True,256,67,757,True,20,True,0.0,False
False,False,True,247,7,0,False,0,False,20.0,True
False,True,True,122,4500000,38400000,True,20,True,0.0,False
False,False,True,560,6,0,False,0,False,20.0,True
False,False,True,421,7,2,False,1,False,20.0,True
False,False,True,85,0,0,True,0,True,0.0,True
False,False,True,594,71,1300,False,1,False,20.0,True
False,False,True,87,4473,120800,True,20,True,0.0,False
False,False,True,2915,121,3,False,1,False,9.0,True
False,False,True,468,4,0,False,0,False,20.0,True
False,False,True,62,3243,70000,True,8,True,0.0,False
False,False,True,118,38,179,False,20,True,0.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,155,2,0,True,0,True,0.0,True
False,False,True,109,0,0,True,0,True,0.0,True
False,False,True,79,135,0,True,0,True,0.0,False
False,False,True,5339,514,160,False,6,False,20.0,False
False,False,True,0,0,0,True,2,True,0.0,False
False,False,True,140,3,0,True,0,True,0.0,True
False,False,True,42,0,0,True,0,True,0.0,True
False,False,False,434,13,0,False,0,False,20.0,True
False,False,True,223,270,103,False,5,False,20.0,True
False,False,True,1374,60,35,True,10,False,9.0,True
False,False,True,643,6,0,False,0,False,20.0,True
False,False,True,51,40000,178200,True,20,True,0.0,False
False,False,True,902,559,547,True,3,False,9.0,True
False,False,True,15,0,0,False,0,False,6.0,True
False,False,True,574,146,1166,True,20,True,0.0,False
True,False,True,100,4,20,False,0,True,0.0,False
False,False,True,21,221,2404,True,20,True,0.0,False
False,False,True,149,1,0,True,0,True,0.0,True
False,False,True,567,18,0,False,0,False,20.0,True
False,False,True,335,1,0,False,0,False,20.0,True
False,False,True,1776,7813,17500,True,3,False,9.0,True
False,False,True,790,97,446,False,20,False,20.0,True
False,False,True,2080,107,0,True,0,False,20.0,True
False,False,True,95,294800,5500000,True,20,True,0.0,False
False,False,True,7026,5394,16200,True,20,True,0.0,True
False,False,True,2502,113,0,False,0,False,20.0,True
False,False,True,93,0,0,True,0,True,0.0,True
False,False,True,456,419,1896,True,2,True,0.0,False
False,False,True,364,5,0,False,0,False,20.0,True
False,False,True,607,15,0,False,0,False,20.0,True
False,False,True,356,2,0,False,0,False,20.0,True
False,False,True,484,5,0,False,0,False,20.0,True
False,False,True,87,0,0,True,0,True,0.0,True
False,False,True,83,0,0,True,0,True,0.0,True
False,False,True,234,4,1,True,1,False,20.0,True
False,False,True,310,2,0,False,9,False,20.0,True
False,False,True,1066,35,48,True,14,True,0.0,False
False,False,True,289,15,0,False,0,False,10.0,True
False,False,True,5070,1533,6504,True,20,True,0.0,False
False,False,True,244,446500,30200000,True,20,True,0.0,False
False,False,True,791,73,118,False,20,True,0.0,False
False,False,True,9975,449,0,False,0,False,20.0,True
False,False,True,371,6,0,False,0,False,20.0,True
False,False,True,108,0,0,False,0,False,20.0,True
True,False,True,74,9,0,False,0,True,0.0,False
False,False,True,320,2,0,False,0,False,20.0,True
False,False,True,2573,81,0,True,1,False,9.0,True
False,False,True,80,2,0,False,0,False,20.0,True
False,False,True,10,93,193,True,14,True,0.0,True
False,False,True,104,10700,87800,True,11,True,0.0,False
False,False,True,82,0,0,True,0,True,0.0,True
False,False,True,102,1,0,True,0,True,0.0,True
False,False,True,259,16,28,True,5,False,20.0,True
False,False,True,345,14,0,False,0,False,20.0,True
False,False,True,44,0,0,True,0,True,0.0,True
False,False,False,130,66,9,False,0,True,0.0,False
False,False,True,541,14,0,False,0,True,0.0,True
False,False,True,316,7,0,False,0,False,20.0,True
False,False,False,0,1,0,True,0,True,0.0,True
False,False,True,563,161,36,True,10,True,0.0,False
