verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,account_type,screen_name
0,2059,0,2012,2019,53.0,7.0,1452,0,13,0.0,130.0,396175.0,0,0.3636363636363636,5.458,18.714,0,yuki2kazuya
0,1241,1,2015,2017,0.0,0.0,1241,0,1,0.0,24.0,8501.0,0,0.0833333333333333,1.0,3.429,0,bewunityjeko
0,4,0,2013,2018,0.0,0.0,54,0,1,0.0,0.0,0.0,0,0.1428571428571429,0.125,0.429,0,eebbooni1
0,5841,0,2012,2018,338.0,186.0,476,0,1,0.0,18.0,13235.0,0,0.125,7.917,27.143,0,anaflaviadiass
0,10319,1,2017,0,125.0,70.0,21561,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,Estrada68_
0,277,1,2018,2018,630.0,276.0,269,0,1,0.0,16.0,3123.0,0,0.6666666666666667,8.208,28.143,0,thethirdcount
0,12034,1,2011,2021,41.0,72.0,4337,4,4,0.0,92.0,173300.0,1,0.7692307692307692,6.125,21.0,0,TheSamsquatch
0,141273,0,2015,2018,2978.0,1714.0,82642,75,1,0.0,0.0,3.0,1,0.5555555555555556,8.333,28.571,0,Botgle
0,1065,1,2011,2019,20.0,4.0,750,0,2,0.0,22.0,59830.0,0,0.0,1.0,3.429,0,INGRID_CHAN_
0,2679,1,2017,2017,0.0,1.0,1842,0,1,0.0,130.0,334574.0,0,0.0714285714285714,5.417,18.571,0,BazookaSlinger
0,1755,1,2010,2018,158.0,16.0,1197,0,1,0.0,126.0,279136.0,0,0.0,5.333,18.286,0,jegavrn
0,112,0,2013,2018,0.0,24.0,623,0,15,0.0,66.0,20088.0,1,0.1428571428571429,4.208,14.429,0,NaxitoSebaa
0,341,0,2016,2017,21.0,0.0,341,0,1,0.0,178.0,52166.0,0,0.1999999999999999,7.458,25.571,0,andreybdacmasl1
0,16142,1,2009,2017,64.0,150.0,2098,1,1,0.0,142.0,474313.0,0,0.5714285714285714,5.958,20.429,0,will_nihues
0,2840,0,2016,2017,47.0,5.0,2225,0,1,0.0,132.0,188619.0,0,0.0,5.5,18.857,0,Baddiebii
0,3918,1,2017,2019,1.0,4.0,0,2,2,0.0,0.0,0.0,0,0.7272727272727273,8.333,28.571,0,tiny_kepler
0,3118,1,2013,2020,23.0,8.0,2009,0,1,0.0,122.0,406215.0,1,0.1538461538461538,5.875,20.143,0,sazeeroadster
0,92,0,2010,2018,0.0,17.0,462,1,1,0.0,56.0,41683.0,0,0.1333333333333333,3.292,11.286,0,zul_mark
0,1024,1,2010,2023,59.0,7.0,734,0,1,0.0,120.0,358383.0,0,0.3,5.333,18.286,0,kripan_acn
0,3604,1,2009,2017,896.0,618.0,130,59,1,0.0,0.0,12.0,1,0.9333333333333332,8.333,28.571,0,Leisure_Fitness
0,2895,1,2011,2021,25.0,18.0,2077,1,9,0.0,142.0,445774.0,1,0.2666666666666667,6.042,20.714,0,acpzsolucoes
0,5957,0,2018,2023,2.0,118.0,0,7,1,25.0,0.0,1.0,0,0.875,8.333,28.571,0,birdbot4
0,484,1,2015,2017,0.0,0.0,479,0,1,0.0,184.0,89879.0,0,0.0,7.75,26.571,0,e4smpdzf
0,0,0,2022,0,4.0,1.0,2,0,0,0.0,0.0,0.0,0,0.1999999999999999,0.0,0.0,0,Carvajalkaren12
0,36503,0,2010,2023,7139.0,24952.0,7892,73,1,1.0,2.0,972.0,1,0.0769230769230768,8.333,28.571,0,COdomainnames
0,513,1,2009,2017,0.0,28.0,362,1,1,0.0,140.0,465604.0,0,0.2857142857142857,5.833,20.0,0,mihir1988
0,7974,0,2013,2016,0.0,130.0,0,3,28,0.0,0.0,4.0,1,0.5,8.333,28.571,0,FasPlaces
0,78,0,2012,2018,0.0,0.0,91,0,1,0.0,56.0,55727.0,0,0.0,2.333,8.0,0,Col0905Dpl
0,10640,0,2010,0,104.0,222.0,2627,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,ermanek_
0,20022,0,2016,2023,1.0,677.0,11,44,1,55.0,0.0,14.0,0,0.9333333333333332,8.333,28.571,0,UnlikelyPowers
0,2923,1,2011,2017,18.0,9.0,2094,0,3,0.0,142.0,400470.0,0,0.0,5.958,20.429,0,moogs88
1,179817,1,2009,2023,100.0,1933128.0,7438,1507,9,200.0,6.0,623.0,1,0.25,8.333,28.571,0,metrosp_oficial
0,2446,0,2016,2022,23.0,13.0,1985,1,15,0.0,116.0,693464.0,0,0.1999999999999999,5.792,19.857,0,PasseratJeremie
0,1058,1,2019,2020,3.0,44.0,47,2,1,0.0,2.0,8.0,0,0.4736842105263158,8.333,28.571,0,IssOverhead
0,3198,0,2015,2017,0.0,17.0,2275,3,1,0.0,130.0,292842.0,0,0.75,5.458,18.714,0,anitacwillis
0,40,0,2012,2018,0.0,10.0,263,0,1,0.0,22.0,121766.0,0,0.0769230769230768,1.458,5.0,0,hansGerch1
0,6588,1,2009,2017,0.0,110.0,2186,2,1,0.0,134.0,340521.0,1,0.7,5.625,19.286,0,daniuzeda
0,62,1,2013,2018,0.0,7.0,324,0,1,0.0,38.0,11813.0,0,0.0833333333333333,2.25,7.714,0,gummygirl789
0,87,0,2012,2020,9.0,79442.0,41,71,10,0.0,24.0,375.0,1,0.9166666666666666,3.375,11.571,0,JhosisVlogs
0,47,0,2011,2018,250.0,26.0,277,0,1,0.0,30.0,11380.0,0,0.0714285714285714,1.667,5.714,0,TheEnd187
0,272,1,2013,2021,98.0,110.0,3184,0,1,0.0,134.0,4985295.0,1,0.0,5.833,20.0,0,alishaebonnie
0,1329,0,2013,2017,0.0,3.0,931,1,1,0.0,134.0,468627.0,0,0.4166666666666666,5.625,19.286,0,MariaTheBozz
0,2201,0,2016,2023,243.0,579.0,106482,3,1,8.0,160.0,180720.0,1,0.3846153846153846,8.25,28.286,0,diegoesqueda_
0,10443,1,2015,2023,5583.0,5599.0,24544,8,1,30.0,104.0,101930.0,1,0.9333333333333332,8.208,28.143,0,BryanKilvinski
0,51,0,2014,2017,0.0,3.0,36,0,1,0.0,46.0,188877.0,0,0.0,2.042,7.0,0,holland_zoey
0,1451,1,2010,2022,21.0,4.0,1133,0,1,0.0,122.0,274166.0,0,1.0,5.958,20.429,0,mrpviola
0,1433,0,2013,0,1.0,2.0,899,0,0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0,sarabozdemir
0,16,1,2013,2017,0.0,1.0,18,0,1,0.0,14.0,37682.0,0,0.6,0.583,2.0,0,lvping7788
0,5080,1,2009,0,359.0,255.0,2347,1,0,0.0,0.0,0.0,0,0.625,0.0,0.0,0,zulliataft
0,2029,0,2011,0,592.0,44.0,1330,6,0,0.0,0.0,0.0,0,0.7272727272727273,0.0,0.0,0,King_Calmly
0,1298,0,2016,2019,96.0,9.0,930,0,1,0.0,136.0,538156.0,0,0.2857142857142857,5.75,19.714,0,Fktrejo
0,122,0,2011,2017,0.0,3.0,78,0,1,0.0,66.0,560401.0,0,0.2666666666666667,2.75,9.429,0,beitacampos
0,37,0,2015,2018,127.0,7.0,174,0,1,0.0,24.0,29278.0,0,0.0,1.375,4.714,0,jdogg0420981
0,5531,1,2011,2023,1631.0,273.0,41853,1,1,8.0,48.0,143976.0,0,0.0909090909090909,8.25,28.286,0,dstexas01
0,3595,1,2010,2022,134.0,18.0,2465,2,4,0.0,70.0,123917.0,1,0.5833333333333333,8.292,28.429,0,taihenchen
0,40707,1,2018,2023,1.0,251.0,0,20,2,167.0,0.0,0.0,1,0.875,8.333,28.571,0,SpritesByBitsy
0,23430,0,2015,2023,0.0,1469.0,12,155,1,55.0,0.0,18.0,1,0.25,8.333,28.571,0,bot_teleport
0,2454,0,2012,2017,70.0,9.0,1625,1,1,0.0,130.0,341760.0,0,0.8,5.5,18.857,0,daltoncoe2
0,66,0,2010,2018,0.0,11.0,351,0,1,0.0,38.0,51302.0,0,0.1538461538461538,2.417,8.286,0,IHeartRobbieB
0,172,0,2017,2017,0.0,0.0,16,0,3,0.0,136.0,76591.0,0,0.0,5.833,20.0,0,sebtspkngneit11
0,172,1,2017,2017,0.0,22.0,27,0,6,0.0,82.0,12998.0,0,0.0666666666666666,3.417,11.714,0,azellakononova3
0,76058,1,2010,2023,57449.0,47846.0,2008,51,1,0.0,54.0,223779.0,1,0.1666666666666666,8.292,28.429,0,HeyItsMartty
0,8100,1,2017,2023,210.0,88.0,1811,3,1,3.0,190.0,440093.0,1,0.1875,8.083,27.714,0,augurelt
0,912,0,2014,2017,0.0,1.0,685,0,1,0.0,136.0,504434.0,0,0.0833333333333333,5.667,19.429,0,Relledone
0,61,0,2014,0,0.0,1.0,274,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,SparklinSandy
0,9599,1,2016,2023,6030.0,6862.0,12672,20,1,30.0,62.0,48576.0,1,0.5555555555555556,8.208,28.143,0,Shami_Das
0,78,0,2011,2018,0.0,13.0,417,1,13,0.0,40.0,21068.0,0,0.1538461538461538,2.875,9.857,0,angelfabian14
0,472,1,2018,2018,10.0,5.0,266,0,1,0.0,92.0,1756233.0,0,0.875,6.667,22.857,0,5boys1D2
0,3210,1,2011,2017,0.0,13.0,2311,0,1,0.0,140.0,298580.0,0,0.625,5.833,20.0,0,chancrosby
1,47116,1,2009,2023,782.0,188865.0,8197,821,1,14.0,42.0,2566.0,1,0.8,8.333,28.571,0,cheshirepolice
0,2132,0,2012,0,131.0,32.0,1576,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,freewuyue
0,1226,0,2016,2017,0.0,9.0,1224,0,1,0.0,22.0,8391.0,0,0.1428571428571429,0.958,3.286,0,DosifejSidorov
1,136358,0,2007,2023,437.0,45109891.0,2970,60695,1,153.0,28.0,127757.0,1,0.0,8.333,28.571,0,espn
0,2113,0,2015,2016,27.0,24.0,2514,4,1,0.0,188.0,61366.0,0,0.1333333333333333,8.0,27.429,0,Daniela76256500
0,2009,0,2014,2020,151.0,142.0,140,0,2,0.0,0.0,0.0,0,0.9,8.333,28.571,0,EL_Swellyo
0,93,1,2014,2022,21.0,27.0,42,0,1,0.0,4.0,55467.0,0,1.0,3.833,13.143,0,iRainPvP
0,27,0,2017,2018,0.0,5.0,106,0,1,0.0,18.0,7578.0,0,0.0714285714285714,1.083,3.714,0,wequ6
0,784,1,2009,2018,0.0,250.0,60,3,4,0.0,34.0,2637.0,1,0.3333333333333333,8.208,28.143,0,Sasetaurrena
0,55197,1,2010,2023,1645.0,1259.0,3338,70,1,0.0,0.0,0.0,0,0.3571428571428571,8.333,28.571,0,AbusadosAnitta
0,109,0,2017,2017,0.0,0.0,19,0,3,0.0,92.0,62916.0,0,0.0,3.875,13.286,0,vwgdwairjj1441
0,1327,0,2016,2017,14.0,14.0,1325,0,1,0.0,36.0,12169.0,0,0.1176470588235294,1.542,5.286,0,aksenovaristar5
0,2,1,2016,2016,47.0,19.0,0,0,1,0.0,0.0,11.0,0,0.125,0.083,0.286,0,DanielGennaoui
0,23,0,2010,0,2.0,0.0,199,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,asdfghjkl2678q
0,11222,1,2015,2023,47.0,1218.0,89,94,1,27.0,0.0,505.0,0,0.2941176470588235,8.333,28.571,0,space_stories
0,88,0,2017,2017,0.0,0.0,5,0,3,0.0,74.0,71703.0,0,0.0,3.125,10.714,0,zywmojtqlwtgvo1
0,135895,1,2012,2023,8946.0,22453.0,26,49,1,0.0,0.0,13.0,1,0.5294117647058824,8.333,28.571,0,4VisionPR
0,26,0,2010,2018,0.0,5.0,172,0,1,0.0,12.0,365.0,0,0.1818181818181817,1.0,3.429,0,naborf
0,107,0,2015,2022,165.0,12.0,250,0,3,0.0,18.0,7852.0,0,0.0,4.333,14.857,0,mohamed_sad2
0,21,1,2012,2018,0.0,1.0,11,0,1,0.0,18.0,19095.0,1,0.1176470588235294,0.833,2.857,0,Angels_In_Loves
0,3605,1,2015,2017,37.0,12.0,3456,20,1,0.0,190.0,65295.0,0,0.7857142857142857,7.917,27.143,0,ozie_wilkerson
0,1471,0,2015,2022,2918.0,404.0,1154,2,1,0.0,178.0,2389.0,0,0.0,7.542,25.857,0,abcbrady
0,2866,1,2011,2017,1801.0,453.0,2062,4,1,0.0,126.0,298666.0,0,0.125,5.292,18.143,0,renej73
0,3490,1,2012,2017,0.0,22.0,2050,2,1,0.0,126.0,297092.0,1,0.3333333333333333,5.5,18.857,0,AubinJessica
0,6768,0,2012,2017,0.0,1.0,6767,7,1,0.0,24.0,8501.0,0,0.0999999999999999,1.0,3.429,0,pedowulupo
0,3196,1,2012,2023,126.0,14.0,2894,0,35,1.0,126.0,304675.0,0,0.4166666666666666,6.042,20.714,0,TRUDY1154
0,4244,0,2012,2017,0.0,57.0,2328,0,1,0.0,132.0,303983.0,1,0.0,5.5,18.857,0,tsbrforum
0,17,0,2017,2017,0.0,2.0,14,0,18,0.0,14.0,43436.0,0,0.0,0.625,2.143,0,FHSZ2m7V4sMqFzt
0,1229,0,2012,2015,0.0,110.0,0,0,1,0.0,0.0,0.0,1,1.0,4.875,16.714,0,HornyAndUKnoIt
0,60,0,2013,2018,0.0,6.0,359,0,1,0.0,40.0,7228.0,0,0.1764705882352941,2.333,8.0,0,GuyNano
0,1833,1,2012,2017,0.0,9.0,1368,1,1,0.0,140.0,341772.0,0,0.0,5.833,20.0,0,_3874993976341
0,3282,1,2013,2020,198.0,181.0,2153,1,1,0.0,136.0,328229.0,0,0.0,5.667,19.429,0,ForeignDenoo
0,1079,0,2015,2016,26.0,11.0,767,4,1,0.0,176.0,59091.0,0,0.1333333333333333,8.125,27.857,0,leemarie6746221
0,3822,1,2015,2017,31.0,15.0,3502,20,1,0.0,192.0,66547.0,0,0.0714285714285714,8.042,27.571,0,DunganCharles
0,0,1,2018,0,496.0,27.0,2,0,0,0.0,0.0,0.0,0,0.9375,0.0,0.0,0,StevenCleavland
0,916,1,2016,2017,0.0,45.0,630,1,13,0.0,134.0,657921.0,0,0.0,6.333,21.714,0,kakuiin
0,2191,0,2014,2017,0.0,3.0,1560,1,3,0.0,156.0,673688.0,0,0.6923076923076923,6.542,22.429,0,EskorbutinFTW
0,1213,0,2011,2017,41.0,18.0,845,0,1,0.0,126.0,294793.0,0,0.3571428571428571,5.292,18.143,0,terri7255
0,3271,1,2010,2017,0.0,43.0,2185,3,1,0.0,124.0,356851.0,0,0.2142857142857143,5.208,17.857,0,japafreestep10
0,1967,1,2012,2017,0.0,52.0,1321,0,1,0.0,130.0,317522.0,1,0.875,5.458,18.714,0,GamingbyGamers
0,2125,1,2016,2017,0.0,4.0,1494,0,1,0.0,132.0,276124.0,0,0.6666666666666667,5.5,18.857,0,ibeans911
0,3338,0,2014,2021,174.0,198.0,4758,1,2,0.0,100.0,715201.0,0,0.25,6.542,22.429,0,manuamaralm_
0,1442,0,2010,0,288.0,79.0,3080,0,0,0.0,0.0,0.0,0,0.1999999999999999,0.0,0.0,0,Twannamae
0,1703,0,2016,2017,0.0,8.0,1195,0,2,0.0,130.0,319657.0,0,0.0999999999999999,5.417,18.571,0,guyinshock
0,1797,1,2017,2017,0.0,7.0,1145,0,3,0.0,132.0,432522.0,0,0.0,5.542,19.0,0,gMOxc4rlAyAaKBb
0,36,1,2016,0,258.0,0.0,171,0,0,0.0,0.0,0.0,0,0.1818181818181817,0.0,0.0,0,BAPE_Keyman
0,88,0,2011,2018,0.0,21.0,427,0,1,0.0,52.0,39595.0,0,0.3333333333333333,3.167,10.857,0,TaSheemaJM
0,213,0,2017,2017,0.0,0.0,29,0,3,0.0,164.0,86007.0,0,0.0,7.0,24.0,0,ypvxkmpbemml271
0,3107,0,2009,2017,0.0,12.0,2188,0,1,0.0,126.0,296103.0,0,0.4166666666666666,5.292,18.143,0,HeyJenniSanz
0,62,0,2012,0,3.0,0.0,404,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,floramysjy
0,5229,0,2015,2015,0.0,34.0,5184,2,10,0.0,48.0,146949.0,0,0.0714285714285714,2.0,6.857,0,xiwocyremasi
0,132,1,2017,2018,242.0,54.0,71,1,1,0.0,42.0,4896.0,1,0.3333333333333333,5.5,18.857,0,Vegan_Eve
0,1958,0,2013,2020,249.0,11.0,1397,2,13,0.0,104.0,250071.0,0,0.6363636363636364,5.25,18.0,0,shiauyeu816
0,183,0,2012,2018,0.0,66.0,705,1,15,0.0,62.0,49915.0,0,0.1428571428571429,6.417,22.0,0,BenhamouJ
0,33,1,2013,0,0.0,0.0,132,0,0,0.0,0.0,0.0,0,0.25,0.0,0.0,0,Deepakumar008
0,3403,1,2011,2017,0.0,70.0,1947,1,1,0.0,126.0,411850.0,0,0.25,5.292,18.143,0,kayeesee
0,1318,1,2012,2018,0.0,88.0,405,1,1,0.0,60.0,117848.0,0,0.0,8.0,27.429,0,brunosrayban
0,3251,1,2009,2022,1171.0,722.0,164,15,1,0.0,116.0,29037.0,1,0.2352941176470588,8.292,28.429,0,tlrelf
0,980,0,2012,2019,0.0,335.0,218,0,1,0.0,62.0,265827.0,0,0.7142857142857143,7.0,24.0,0,Dynal_M
0,3603,0,2010,2017,0.0,29.0,1825,2,1,0.0,144.0,364437.0,0,0.0833333333333333,6.042,20.714,0,craigndaedae
0,3874,0,2010,2023,65.0,21.0,2363,0,1,4.0,0.0,1.0,0,0.1111111111111111,8.333,28.571,0,dharper11
0,520,0,2017,2017,0.0,1.0,356,0,3,0.0,134.0,391917.0,0,0.0,5.625,19.286,0,bpositive_barry
0,2029,0,2011,2017,31.0,7.0,1418,0,1,0.0,138.0,340258.0,0,0.4444444444444444,5.75,19.714,0,LinCCCCCC
0,1840,1,2016,2022,9.0,1.0,1250,1,13,0.0,114.0,283970.0,0,0.8181818181818181,5.542,19.0,0,Denny__zhou
0,776,1,2011,2017,0.0,6.0,596,0,1,0.0,134.0,412886.0,0,0.3333333333333333,5.583,19.143,0,eriolroy
0,15,0,2011,2018,0.0,2.0,81,0,1,0.0,8.0,3747.0,0,0.0714285714285714,0.583,2.0,0,ivangomez97
0,267,0,2016,2023,345.0,72.0,859,0,1,0.0,26.0,133533.0,0,0.1538461538461538,7.875,27.0,0,ThrustfulMite
0,268,1,2011,2017,0.0,10.0,183,0,1,0.0,160.0,523022.0,0,0.7272727272727273,6.708,23.0,0,janahminks
0,1612,0,2014,2017,0.0,20.0,1184,0,1,0.0,136.0,366148.0,0,0.0,5.708,19.571,0,51boston
1,12442,0,2009,2023,79.0,1050132.0,3156,0,1,10.0,60.0,8504.0,1,0.5,8.333,28.571,0,NCIS_CBS
0,809,1,2009,2017,46.0,25.0,616,0,2,0.0,132.0,265921.0,1,0.7272727272727273,5.5,18.857,0,BruDixon
0,1,0,2021,2021,15.0,0.0,0,0,9,0.0,0.0,0.0,0,0.0,0.042,0.143,0,JuniorJoely
0,5949,1,2015,2016,451.0,74.0,304,0,1,0.0,168.0,38484.0,0,0.1818181818181817,7.0,24.0,0,louie200211
0,120,0,2018,2023,253.0,15.0,1578,0,13,1.0,58.0,47301.0,0,0.0588235294117647,4.708,16.143,0,lockonlz
0,37659,0,2013,2023,851.0,289.0,357,34,1,4.0,196.0,424433.0,0,0.2857142857142857,8.167,28.0,0,hitchcock7041
0,1793,0,2009,2022,513.0,119.0,1231,2,4,0.0,122.0,369686.0,0,0.3125,5.542,19.0,0,walegreat
0,427,0,2011,2021,160.0,28.0,303,1,8,0.0,4.0,37032.0,0,0.0,0.208,0.714,0,akay89_20
0,365,0,2016,2018,0.0,11.0,341,0,1,0.0,154.0,44513.0,0,0.0,7.458,25.571,0,savamatveev901
0,16,0,2012,2018,0.0,0.0,76,0,13,0.0,8.0,5227.0,0,0.0625,0.667,2.286,0,LAICHU4
0,12978,1,2011,2023,3983.0,20301.0,3084,162,1,3.0,22.0,283.0,1,0.6086956521739131,8.333,28.571,0,UrologyCareFdn
0,9648,1,2018,2023,10.0,3324.0,185,51,1,41.0,0.0,32.0,0,0.5416666666666667,8.333,28.571,0,EmojiWeatherCA
0,324,1,2013,2021,367.0,46.0,4197,0,1,0.0,72.0,2712764.0,0,0.2857142857142857,7.875,27.0,0,spaceman_simon
1,135912,1,2014,2023,18944.0,1537732.0,7538,5996,10,200.0,106.0,64953.0,1,0.1428571428571429,8.333,28.571,0,PODEMOS
0,2709,1,2010,2017,0.0,89.0,1894,14,1,0.0,152.0,429877.0,1,0.9230769230769232,6.333,21.714,0,workoutfacts
0,4120,1,2009,2023,527.0,83.0,4880,6,6,5.0,42.0,171452.0,0,0.0999999999999999,8.292,28.429,0,Martinltmr
0,3551,0,2011,2017,117.0,40.0,2654,5,1,0.0,124.0,439084.0,0,0.2222222222222222,5.167,17.714,0,taka_phie
0,586,0,2009,2018,0.0,24.0,360,0,9,0.0,134.0,476447.0,0,0.25,5.667,19.429,0,asanett
0,1485,1,2012,2017,0.0,0.0,1459,0,1,0.0,6.0,11579.0,0,0.4,0.292,1.0,0,robeniaro59r33x
0,20675,0,2015,2023,0.0,441.0,0,19,2,55.0,0.0,4.0,0,0.2941176470588235,8.333,28.571,0,UC_Poesias_Bot
0,18,0,2011,2018,27.0,897.0,11,1,1,0.0,16.0,65580.0,0,0.5,0.708,2.429,0,Andr10xa
0,95135,1,2013,2023,307.0,1301.0,40229,497,1,200.0,20.0,8651.0,1,0.8,8.333,28.571,0,ChrisJeffries24
0,1151,0,2009,2017,156.0,83.0,734,0,1,0.0,128.0,300680.0,0,0.2857142857142857,5.333,18.286,0,rafigor
0,1040,1,2009,2017,0.0,30.0,681,1,1,0.0,140.0,445763.0,0,0.4444444444444444,5.833,20.0,0,Briamac10
0,51790,1,2009,2022,1147.0,643.0,2903,24,10,0.0,34.0,654515.0,0,0.5714285714285714,8.125,27.857,0,PaOgR83
0,3836,1,2013,2017,0.0,39.0,3133,3,1,0.0,130.0,320671.0,1,0.0714285714285714,5.458,18.714,0,cloudmakermike
0,2901,0,2015,2023,40.0,2.0,2280,0,2,0.0,90.0,212832.0,0,0.0,6.083,20.857,0,Magmal2016
0,2187,1,2011,2017,0.0,7.0,1562,2,1,0.0,122.0,298701.0,0,0.375,5.083,17.429,0,rvmartinez78
0,99,0,2012,2017,0.0,6.0,118,0,1,0.0,46.0,379272.0,0,0.6666666666666667,1.917,6.571,0,MaurganR
0,50,1,2015,2020,10.0,10.0,463,0,1,0.0,28.0,292911.0,0,0.0,1.667,5.714,0,shadow8death
1,258355,1,2009,2023,175.0,2066739.0,2090,4324,10,200.0,20.0,1254.0,1,0.5714285714285714,8.333,28.571,0,futpicante
0,2876,0,2012,2017,0.0,101.0,2094,0,1,0.0,132.0,317874.0,0,0.2222222222222222,5.542,19.0,0,Ukmehmet34
0,210,1,2017,2021,0.0,3.0,149,0,1,0.0,128.0,373372.0,0,0.6428571428571428,5.667,19.429,0,thomasdaughton
0,154,1,2011,2018,861.0,106.0,92,0,10,0.0,46.0,30710.0,0,0.0,6.083,20.857,0,ESTRESTAR
0,3274,1,2017,2023,315.0,3409.0,1888,38,2,18.0,4.0,87.0,1,0.7222222222222222,8.333,28.571,0,dopamineharvest
0,2995,1,2016,2017,0.0,6.0,2162,0,1,0.0,150.0,505342.0,0,0.7272727272727273,6.292,21.571,0,GabMelovisk
1,11880,0,2010,2023,510.0,1232018.0,19,2940,10,0.0,0.0,2675.0,0,0.8666666666666667,8.333,28.571,0,INESGOMEZMONT
0,12934,1,2010,2019,447.0,371.0,1596,4,16,0.0,136.0,22095.0,0,0.9230769230769232,8.0,27.429,0,GiulianaPoce
0,425,0,2017,2018,30.0,12.0,942,0,2,0.0,184.0,21230.0,0,0.0666666666666666,8.25,28.286,0,PenniesOnMyMind
0,2955,1,2016,2023,499.0,808.0,3156,7,16,2.0,200.0,1898.0,0,0.2941176470588235,8.333,28.571,0,gbrugnoli70
0,207,0,2017,2017,0.0,0.0,29,0,3,0.0,162.0,80915.0,0,0.0,6.875,23.571,0,bqkmjtzkofp2701
0,3166,0,2011,2017,0.0,7.0,2276,1,1,0.0,146.0,459880.0,0,0.4,6.083,20.857,0,Karoolliinaas2
1,201305,1,2009,2023,1739.0,232593.0,1293,347,2,200.0,0.0,11.0,1,0.6666666666666667,8.333,28.571,0,24sata_HR
0,163,0,2017,2017,0.0,0.0,19,0,3,0.0,132.0,92602.0,0,0.0,5.5,18.857,0,scmnjzuqyegh390
0,2542,1,2009,2022,727.0,126.0,1656,4,1,0.0,110.0,286870.0,0,0.75,5.5,18.857,0,jwalll15
0,496464,0,2010,2023,1682.0,907.0,767,0,22,200.0,152.0,125693.0,0,0.0,8.333,28.571,0,Cain_RenaLove
0,85,0,2017,2018,564.0,5.0,90,1,1,0.0,36.0,49707.0,0,0.0,2.792,9.571,0,Theezlul
0,1,0,2012,2018,314.0,63.0,160,0,15,0.0,0.0,10.0,0,0.0,0.042,0.143,0,FoxFoxey123
0,3640,1,2010,2022,1387.0,100.0,2269,1,17,0.0,76.0,234083.0,0,0.25,6.458,22.143,0,Rotzen21
0,1018,0,2016,2018,151.0,15.0,181,1,1,0.0,20.0,7675.0,0,0.1538461538461538,8.208,28.143,0,hanlon1946
0,1943,0,2010,2017,8.0,2.0,1303,0,1,0.0,118.0,347893.0,0,0.8888888888888888,4.958,17.0,0,shawwang
0,4029,1,2011,2020,340.0,100.0,2183,1,1,0.0,114.0,243257.0,0,0.3333333333333333,5.625,19.286,0,fuellessfire
0,88,1,2012,2018,0.0,21.0,252,0,12,0.0,36.0,667459.0,0,0.0909090909090909,3.083,10.571,0,lsmulond
0,417,1,2013,2023,3211.0,3066.0,2333,16,21,1.0,0.0,33797.0,0,0.0,6.375,21.857,0,cf032619
0,1835,1,2010,2018,35.0,6.0,1189,1,5,0.0,124.0,337520.0,0,0.1111111111111111,5.333,18.286,0,azrue812
0,4362,1,2017,2020,1575.0,1203.0,1047,1,1,0.0,12.0,80346.0,1,0.6428571428571428,8.083,27.714,0,r0bert_anth0ny
0,6631,0,2012,2017,0.0,4242.0,2103,2,9,0.0,134.0,418772.0,0,0.0714285714285714,5.583,19.143,0,taylorgang0713
0,1595,0,2016,2021,115.0,23.0,1492,0,1,0.0,126.0,559430.0,0,0.4705882352941176,6.25,21.429,0,Ajosefsberg23
0,94,0,2011,2018,0.0,4.0,91,0,1,0.0,70.0,104796.0,0,0.2777777777777778,2.917,10.0,0,ghanem2073
0,291,0,2017,2017,0.0,0.0,47,0,3,0.0,140.0,31193.0,0,0.0,5.833,20.0,0,uynoukemirrd101
0,2873,0,2012,2021,60.0,16.0,2066,0,1,0.0,120.0,275047.0,0,0.1764705882352941,5.5,18.857,0,Aalana757
0,71,0,2012,2018,0.0,7.0,19,0,4,0.0,22.0,124733.0,0,0.0714285714285714,2.792,9.571,0,xKeyti
0,11578,0,2016,2020,47.0,162.0,1,27,1,0.0,0.0,0.0,1,0.9166666666666666,8.333,28.571,0,happy_botday
0,3245,1,2009,2017,687.0,254.0,1908,16,3,0.0,128.0,319822.0,1,0.4736842105263158,5.333,18.286,0,digico_Tech
0,765,1,2018,2018,1.0,13.0,1,4,1,0.0,0.0,17.0,1,0.6153846153846154,8.333,28.571,0,joinmycause
0,7551,0,2015,2017,1199.0,138.0,48093,15,7,0.0,50.0,2681.0,0,0.8,2.125,7.286,0,LansingBrown
0,33,0,2017,2018,601.0,5.0,20,0,9,0.0,26.0,92303.0,0,0.1111111111111111,1.167,4.0,0,EngCivilGio
0,65495,0,2015,2017,571.0,2104.0,5306,12,17,0.0,120.0,334.0,0,0.0,6.708,23.0,0,jeanneadrian
0,27601,1,2012,2017,1092.0,932.0,2,22,15,0.0,0.0,9.0,1,1.0,8.333,28.571,0,L1FOma
0,6,1,2016,2017,0.0,7.0,3,0,1,0.0,2.0,33316.0,0,0.4,0.208,0.714,0,Justynka182
